naavyigh-	verb root	to become very tired	Enkaangam qamumun iknaqut naavyighyaghqaanghisimaghmeng ayuqut. ‘And so they were strong for hauling and they would not become tired out.’ (SIVUQ. NANGAGH. 2:78)
naawaagh-	verb root	to search around for something that’s not visible	"kalngagem asinganilnguut ghhuughet  kataguutkat kaguluki naaawaaghluki tugulaghii ‘he reached into the pile of bullets that were spilled under the hunting bag and gathered what he needed’; neghsaq kalevegkaq uunghameng naawaaghluku akuuraamakangat! ‘their seal sank so they tried harpooning it (not quite knowing where the seal is), and they caught onto it!’"
naayghaleketaaq	noun root	small hill with large rocks	Chukotkan (R)
naayghaq	noun root	mountain	No information given.
Naayghaq	proper noun	Gambell or “Sevoukuk” Mountain	see Map 7 in Appendices
naayghiinaq	noun root	northwest	No information given.
naayvagh-	verb root	to freeze (of lakes)	No information given.
Naayvaghllak	proper noun	Koozata Lagoon on St. Lawrence Is.	"literally, ‘large lake’; see Map 5 in Appendices"
Naayvaghpak	proper noun	Niyrakpak Lagoon on St. Lawrence Is.	see Map 4 in Appendices
Naayvaghvik	proper noun	October	"literally, 'time of freezing of lakes'; also given in one source as September"
Naayvam kangii	proper noun	site at western end of  Koozata Lagoon on St. Lawrence Is.	see Map 4 in Appendices
naayvaq	noun root	lake	No information given.
Naayvaq1	proper noun	Nayvak Lake just west of Old Chaplino (Ungaziq) in Chukotka	see Map 3 in Appendices
Naayvaq2	proper noun	Troutman Lake next to Gambell	see Map 2 in Appendices
naayviinaq	noun root	south-southeast	questioned
nae	noun root	home; place; household; room of house; couple	neka ‘my home’; nenga ‘his home’; nenka ‘my household’; Nek unaaq kaasimaak tengegkayugkun. ‘The couple came by plane.’ (SLI JR. DICT. 118); Net tukuunka tallimaneng avaqutaqeftut. ‘The household I stayed with had five children.’ (SLI JR. DICT. 162)
naflughqugh-	verb root	to cut or disassemble at joint	naflughqughtuq ‘he made a cut at a joint’; naflughqughaa ‘he cut it at a joint’ /
nafluq	noun root	joint; hinge; crack in ice	#NAME?
nafqesghagh-	verb root	to falsely accuse through gossip	"nafqesghaasimaat teglengaghniluku ‘they falsely said that he was a thief’; nafqesghaasimakangat pinghiteghngaan ‘they said that he did it, even though he didn’t do it’"
nafteghte-	verb root	to attach; to list; to insert; to glue	Chukotkan (R); cf. neve-
nafugh-	verb root	to hurt for someone; to die of sadness (missing someone); to die of a broken heart	"nafughtuq ‘he hurt for someone’ or ‘he died of sadness, died of a broken heart’ / nafughnaghtuq ‘he/it is such as to make die die of a broken heart’; Kii aghnaghaghmi whanii, nafughnaghquten elngaatall, aqfaaqamken. ‘Listen girl, I cannot stand your suffering any longer; I’ve come to get you.’ (SIVUQ. NANGAGH. 2:248)"
nafuqe-	verb root	to feel broken-hearted over (him/it)	"nafuqaa ‘he feels broken-hearted over him, or it’ /"
nagaqugh-	verb root	to hear; to understand	nagaqughtuq ‘he heard something’; nagaqughaa ‘he heard her’ /
nagasugni-	verb root	to eavesdrop; to watch for	nagasugniiq ‘he eavesdropped’; nagasugnii ‘he eavesdropped on her’ /
nagate-	verb root	to listen	nagatuq ‘he is listened’; nagataa ‘he listened to her’ /
nagatusiq	noun root	earphone; stethoscope	No information given.
naghaagh-	verb root	to play	naghaaghtuq ‘he played’ / naghaaghutut ‘they played together’
naghaaghun	noun root	toy; plaything	No information given.
naghaaghutraaq	noun root	cartoon	No information given.
naghaalgun	noun root	playmate	naghaalgutka ‘my playmate’
naghigh-	verb root	"to become slack (of rope or the like, or wind); to become loose; to die down (of wind)"	"naghightuq ‘it went slack’ / naghightaa ‘he made it slack, loosened it’"
naghllug-	postural root	head downwards	naghllugmi ‘(it being) with head downwards’
naghpaghsigh-	verb root	to engage in shamanistic activity in order to improve the weather	No information given.
naghpigh-	verb root	to lasso	naghpighaa ‘he lassoed it’ /
naghpiin	noun root	lasso	No information given.
naghpiitelek	noun root	bearded seal (Erignathus barbatus)with bright band over the “shoulder” area	Chukotkan (R)
naghquq	noun root	rheumatism	Chukotkan (R); cf. naghqwaaq
naghqutkaq	noun root	feed (for dogs or other animals)	Chukotkan (R); = neghqutkaq
naghqwaaq	noun root	bone; framing member (as of house)	Chukotkan (R); = neghqwaaq
naghrigte-	verb root	to swipe one’s wetted finger under another’s nose as a gesture of scorn	"ayumiq ilateng ugumiyagunneghmegteki naghrigtaqiit ‘in the old days, when people were annoyed at other people, they’d wet their fingers and swipe it under the other’s noses’"
naghsaq	noun root	seal	#NAME?
naghughaghte-	verb root	to pass by quickly	No information given.
naghughte-	verb root	to pass by	naghughtuq ‘he passed by’; naghughtaa ‘he passed by it or her’ / naghughtekan ‘when he passes by’; naghughutuk ‘they2 passed each other’; Pingayut aghveghet ketemteggun naghughtut. ‘Three whales passed by farther down in front of us.’ (SLI JR. DICT. 108)
naghulleg-	verb root	to harpoon	naghullegtuq ‘he harpooned something’; naghullgaa ‘he harpooned it’ /
naghullgun	noun root	harpoon; harpoon rope	No information given.
naghullgute-	verb root	to dive into water; to plunge ahead; jump in	Mekelghiiq uyghagmeng meghmun naghullgulluni pugimuq. ‘The boy jumped from the rock into the water and swam.’ (SLI JR. DICT. 109)
naghuseghaq	noun root	hunting equipment	Chukotkan (R)
naghuya	noun root	gull; seagull (Larus sp.)	No information given.
naghuyaaghaq*	noun root	baby gull	No information given.
naghuyapik	noun root	glaucous gull (Larus hyperboreus)	No information given.
nagnaaqun	noun root	fur trim around hem of parka	nagnaaqusighaa ‘she put trim on it’
nagnegh-	verb root	to go on without hesitating; to move on despite obstacles	nagneghtuq ‘he went right on ahead’ / nagneghutaa ‘he took it right on ahead’
nagneqagh-	verb root	to go too far and be unable to stop in time	No information given.
nagneqe-	verb root	to do more or go further than planned	No information given.
nagsalghaq	noun root	obstacle	"tumet keluliit maliglleghhiini nagsalghaghhiitut ‘when going on the trail that’s further inland, there are no obstacles (such as mud, rivers, etc.)’; nagsalghangunaan mamlegmi igleghtuq ‘he traveled at night where there were no obstacles’"
nagtuqaghte-	verb root	to button	nagtuqaghtuq ‘he buttoned himself’; nagtuqaghtaa ‘he buttoned it’ / nagtuqaghfik ‘button hole’
nagtuqaq	noun root	button	No information given.
nagu-	verb root	"to grow (of plant life, whiskers, tumors, etc.)"	naguuq ‘it is growing’; nawaa ‘it is growing on it’ /
nagun	noun root	through where; which way	nagun igleghnaqsin? ‘which way are you traveling?’; look under nani
naguqaq	noun root	female that had just given birth	naguqaq qikmighput ighnimalghii ‘our dog just gave birth’; naguqaq salin ukughisigatughnguq ‘the woman who just gave birth hasn’t moved to her husband’s home’; cf. nagu-
naguqun	noun root	female’s firstborn child	ukaaghita naguqutanga mekelghiiq pivakepigtaat ‘they really adore and care for their daughter-in-law’s first child’; cf. naguqaq
naguqun	noun root	first conceived child (term used by a woman only)	No information given.
naguyaq	noun root	unnatural growth; tumor	No information given.
"nakaa, nakaan"	particle	no	= na; Nakaa, imatuq pilleqsinga, qepghaqaghllaguunga. ‘No, I don’t think I’ll go, I have lots of work to do.’ (SLI JR. DICT. 109)"
nakaghlleq	noun root	sea ice extending far out to a specific location	see item 99 on lst in Oozeva et al. 2004
nakaghtaq	noun root	foreign object; imported material	nakaghtaghlluggaghmeng qiipaghiighaanga ‘she made a snowshirt for me out of a prized piece of imported material’
nakaghya	noun root	east; east wind; northeast	No information given.
nakaghyaaghte-	verb root	for the wind to change direction and come from the east	nakaghyaaghtaa ‘the wind is turning’ /
nakaghyigh-	verb root	for there to be an east wind	nakaghyightuq ‘there is an east wind’
nakasugraaq	noun root	light bulb	No information given.
nakasugtaq	noun root	float for net	No information given.
nakasuk	noun root	bladder	cf. naki-
nakasuwaaq	noun root	light bulb; Japanese glass fishnet float found on beach	No information given.
nakegh-	verb root	to be an accurate shot; to shoot well	nakeghtuq ‘he shoots well’ /cf. naagsaq
nakeghaq	noun root	stick tied at the end of a fishnet and used to anchor it in place	negaghpagem inglunga nakeghaa ayemumalghii ‘one of the fishnet’s end sticks has broken in half’; nakeghighyaqleggiinaq taawa negaghpak ‘right there is a fishnet ready for sticks to be tied on the ends’
nakeghsaan	noun root	target	No information given.
nakeghsaasiq	noun root	target	No information given.
nakeghsagh-	verb root	to target shoot	nakeghsaghtuq ‘he was target shooting’ /
naken	noun root	from where	naken pizin? ‘where did you come from?’; look under nani
naki-	verb root	to have a bladder infection	cf. nakasuk
nakimtaa-	verb root	to be lost and run around in a panic	nakimtaaguq ‘he's lost and panicking’ /
nakligh-	verb root	to trip (him); to cause to trip with one's foot	naklighaa ‘he tripped her’ / cf. naagte-
nakmiigh-	verb root	to make a choice	nakmiightuq he made a choice /
nakmike-	verb root	to choose	nakmikaa he chose it /
nakmikegkaq	noun root	chosen one	No information given.
nakmikuraagh-	verb root	to be picky; to be choosy	"nakmiilghii, nakmikuraaghnaqluni avangituq, pinillghaneng pinaqneghmeng ‘when she was picking out which ones to take, she was too picky, so she didn’t get anything just because she wanted only the good ones’; nakmikuraafqaafsi tugulaatek nengighqengwaaqaagut ‘don’t be picky, just take some, they have already been divided up’"
nakreg-	verb root	to hook as with a gaff	= nekreg-
nakrek	noun root	hook; gaff	#NAME?
nakugh-	postural root	eyes crossed	
nakughmete-	verb root	to be cross-eyed	No information given.
nalgelpeniin	noun root	large bundle of skins	Chukotkan (R); estiimangestamun qaakiit qafsinat nalgelpeniitet ‘they put on a few large bundles of skins onto the cutter’
nalighmeng	particle	or	Ilangani tamaakut piyaat yuget, tevrat, uqlighhutaqelghiit meghhaghni nalighmeng iighwilnguum kangitegkeni. ‘Some of the men are hunting by walking on the ice, looking out for seals, in the open water or on a cove of a large cake of ice.’ (SIVUQ. NANGAGH. 1:130); Maalghuguuk, nalighmeng pingayut allakullghiit sivunelget maani Sivuqami ramket. ‘Two or three clans here in St. Lawrence Is. have different backgrounds.’ (SIVUQ. NANGAGH. 1:204)"
nalighneq	noun root	some part or the other	Chukotkan (R)
naliini	particle	or; either	Chukotkan (R)
naliq	noun root	which?	can be used either as an appositive or as a selectional base: naliq qikmin qilugta? or naliit qikmivek qilugta? ‘which of your dogs barked?’; nalim qikmima qilugtaten? or naliita qikmima qilugtaten? ‘which of my dogs barked at you?’; cf. natu
naliqegti-	verb root	to be undecided on which to take; to have a difficult time choosing	"nunavaget ima ateghaatut guutestengngunateng naliqegtim ‘the herd of walrus dived into the water from ice before we had a chance to shoot on account of (us) being unsure which to shoot’; natmun pilleghqameng naliqegtilunga upuupeng pinghitunga ‘I wasn’t sure where to go, and so I didn’t go’"
"nalla, nallae"	noun root	that which corresponds in time or space	nallangakun ‘through the time or space which corresponds to it’; nallangighaa ‘it is in line with it’
Nallae2	proper noun	North Beach at Gambell	Naalkun pama angyaput tamlagtut ‘our boat landed at North Beach’
nallagh-	verb root	to run into; to meet; to encounter	nallaghaa ‘he ran into him’ / Ungazighmiit angyiit nallaghaput taan’gani. ‘We ran into the boats from Chaplino out there.’ (SLI JR. DICT. 110)
nallangigh-	verb root	to pay off bills; to direct something (e.g. gun) at something or someone; to move facing (against) something; to pay back	"nallangighaa ‘he paid it/him off, or back’Angyaghhaat nallangiitut esneghagnun. ‘The little boat is in line with the lagoon.’ (SLI JR. DICT. 110)"
nallavragh-	verb root	to lose something; to forget where things are	"unangyaghluni nallavraghaa, qayughllagnguq nallunapigtuq ‘he caught a seal but he lost it, because it was difficult to see’; tumet naantulangi nallavraghluki iflangwaaghamalghii ‘he lost track of where the trail was and so he was lost’"
"nallegha,  nalleq"	particle	too much!; too long!	Naangan qamaken pimakanga, “Sangwaa qakemna miigtaghta nalleq, kangsughsiin?” ‘He mother from in there said to him, “What is that making knocking noises too much out there, are you too big to fit in?” (IGHSANI. AFSENG. 14); Nallegha tawatenngam, qaa, qayumeng. ‘That’s too much, please, no mroe tea.’ (SLI JR. DICT. 110); Ilughaqa nalleghaghhaghmeng anglimaa! ‘My cousin has grown so tall!’ (SLI JR. DICT. 110)"
nalleghaghhalek	particle	how big!; what a long time!	
nalleghiite-	verb root	to occupy a large amount of time or space	"nalleghiituq ‘it has taken a long time, it is very big’ /"
"nallekevyeghagh-, nallekevzeghagh-"	verb root	to act crazy	nallekevyeghaghtuq ‘he acted crazy’ / nallekevyeghaataa ‘he acted crazy over it’
nalleqiiyaghute-	verb root	to even up; to equalize	nalleqiiyaghutuq ‘he made something equal’; nalleqiiyaghutaa ‘he made it even’ /
nalleqliq*	noun root	relative (kin)	No information given.
nallghusagh-	verb root	to fix; to correct; to set straight	Enkaangam tawani mitiingemi nallghusaghaqa Sivuqaq unguvaviga qutem yugan. ‘And so there at the meeting I sought to clarify that St. Lawrence Is. was a land where people could live (well).’ (PANGEGH. 52)
